full_path,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,Motor Hacmi,Alt Model,Yakıt,Motor Gücü,Üretim Yılları,Vites,Kasa Tipi
Otomobil > 2024 > Citroen > C4 > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.2 PureTech > Shine,Otomobil,2024,Citroen,C4,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.2 PureTech,Shine,1199 cm3,C4 1.2 PureTech Shine EAT8,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Citroen > C4 > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.2 PureTech > Shine Bold,Otomobil,2024,Citroen,C4,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.2 PureTech,Shine Bold,1199 cm3,C4 1.2 PureTech Shine Bold EAT8,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Citroen > C4 X > Benzin > Sedan 4 kapı > Otomatik > 1.2 PureTech > Feel Bold,Otomobil,2024,Citroen,C4 X,Benzin,Sedan 4 kapı,Otomatik,1.2 PureTech,Feel Bold,1199 cm3,C4 X 1.2 Puretech Feel Bold EAT8,Benzin,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Citroen > C4 X > Benzin > Sedan 4 kapı > Otomatik > 1.2 PureTech > Shine,Otomobil,2024,Citroen,C4 X,Benzin,Sedan 4 kapı,Otomatik,1.2 PureTech,Shine,1199 cm3,C4 X 1.2 Puretech Shine EAT8,Benzin,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Citroen > C4 X > Benzin > Sedan 4 kapı > Otomatik > 1.2 PureTech > Shine Bold,Otomobil,2024,Citroen,C4 X,Benzin,Sedan 4 kapı,Otomatik,1.2 PureTech,Shine Bold,1199 cm3,C4 X 1.2 Puretech Shine Bold EAT8,Benzin,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Citroen > C4 X > Benzin & LPG > Sedan 4 kapı > Otomatik > 1.2 PureTech > Feel Bold,Otomobil,2024,Citroen,C4 X,Benzin & LPG,Sedan 4 kapı,Otomatik,1.2 PureTech,Feel Bold,1199 cm3,C4 X 1.2 Puretech Feel Bold EAT8,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Citroen > C4 X > Benzin & LPG > Sedan 4 kapı > Otomatik > 1.2 PureTech > Shine,Otomobil,2024,Citroen,C4 X,Benzin & LPG,Sedan 4 kapı,Otomatik,1.2 PureTech,Shine,1199 cm3,C4 X 1.2 Puretech Shine EAT8,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Citroen > C4 X > Benzin & LPG > Sedan 4 kapı > Otomatik > 1.2 PureTech > Shine Bold,Otomobil,2024,Citroen,C4 X,Benzin & LPG,Sedan 4 kapı,Otomatik,1.2 PureTech,Shine Bold,1199 cm3,C4 X 1.2 Puretech Shine Bold EAT8,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Citroen > e-C4 > Elektrik > Hatchback 5 kapı > Otomatik > Shine Bold,Otomobil,2024,Citroen,e-C4,Elektrik,Hatchback 5 kapı,Otomatik,Shine Bold,,0 cm3,e-C4 Shine Bold 100 Kw,Elektrik,136 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Citroen > e-C4 > Elektrik > Hatchback 5 kapı > Otomatik > Shine Bold,Otomobil,2024,Citroen,e-C4,Elektrik,Hatchback 5 kapı,Otomatik,Shine Bold,,0 cm3,e-C4 Shine Bold 115 Kw,Elektrik,156 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Citroen > e-C4 X > Elektrik > Sedan 4 kapı > Otomatik > Shine Bold,Otomobil,2024,Citroen,e-C4 X,Elektrik,Sedan 4 kapı,Otomatik,Shine Bold,,0 cm3,e-C4 X Shine Bold,Elektrik,136 HP,2023 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Citroen > e-C4 X > Elektrik > Sedan 4 kapı > Otomatik > Shine Bold,Otomobil,2024,Citroen,e-C4 X,Elektrik,Sedan 4 kapı,Otomatik,Shine Bold,,0 cm3,e-C4 X Shine Bold,Elektrik,156 HP,2023 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Cupra > Born > Elektrik > Hatchback 5 kapı > Otomatik > 150 kW,Otomobil,2024,Cupra,Born,Elektrik,Hatchback 5 kapı,Otomatik,150 kW,,0 cm3,Born 150 kW (204 PS) 77 kWh,Elektrik,204 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Elektrik > Hatchback 5 kapı > Otomatik > 1.4 eHybrid,Otomobil,2024,Cupra,Leon,Elektrik,Hatchback 5 kapı,Otomatik,1.4 eHybrid,,1395 cm3,Leon 1.4 E-Hybrid DSG,Hybrid,245 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Benzin > Hatchback 5 kapı > Otomatik > 1.5 eTSI > Standart,Otomobil,2024,Cupra,Leon,Benzin,Hatchback 5 kapı,Otomatik,1.5 eTSI,Standart,1498 cm3,Leon 1.5 eTSI Mhev DSG,Hybrid,150 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Benzin > Hatchback 5 kapı > Otomatik > 1.5 eTSI > VZ Line,Otomobil,2024,Cupra,Leon,Benzin,Hatchback 5 kapı,Otomatik,1.5 eTSI,VZ Line,1498 cm3,Leon 1.5 eTSI Mhev VZ Line DSG,Hybrid,150 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Benzin > Hatchback 5 kapı > Otomatik > 2.0 TSI > VZ,Otomobil,2024,Cupra,Leon,Benzin,Hatchback 5 kapı,Otomatik,2.0 TSI,VZ,1984 cm3,Leon 2.0 TSI VZ DSG,Benzin,300 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.5 eTSI > Standart,Otomobil,2024,Cupra,Leon,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.5 eTSI,Standart,1498 cm3,Leon 1.5 eTSI Mhev DSG,Hybrid,150 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.5 eTSI > VZ Line,Otomobil,2024,Cupra,Leon,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.5 eTSI,VZ Line,1498 cm3,Leon 1.5 eTSI Mhev VZ Line DSG,Hybrid,150 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Benzin & LPG > Hatchback 5 kapı > Otomatik > 2.0 TSI > VZ,Otomobil,2024,Cupra,Leon,Benzin & LPG,Hatchback 5 kapı,Otomatik,2.0 TSI,VZ,1984 cm3,Leon 2.0 TSI VZ DSG,Benzin & LPG,300 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Hybrid > Hatchback 5 kapı > Otomatik > 1.4 eHybrid,Otomobil,2024,Cupra,Leon,Hybrid,Hatchback 5 kapı,Otomatik,1.4 eHybrid,,1395 cm3,Leon 1.4 E-Hybrid DSG,Hybrid,245 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Hybrid > Hatchback 5 kapı > Otomatik > 1.5 eTSI > Standart,Otomobil,2024,Cupra,Leon,Hybrid,Hatchback 5 kapı,Otomatik,1.5 eTSI,Standart,1498 cm3,Leon 1.5 eTSI Mhev DSG,Hybrid,150 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Cupra > Leon > Hybrid > Hatchback 5 kapı > Otomatik > 1.5 eTSI > VZ Line,Otomobil,2024,Cupra,Leon,Hybrid,Hatchback 5 kapı,Otomatik,1.5 eTSI,VZ Line,1498 cm3,Leon 1.5 eTSI Mhev VZ Line DSG,Hybrid,150 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin > Station Wagon 5 kapı > Otomatik > 1.6 Hybrid > Extreme,Otomobil,2024,Dacia,Jogger,Benzin,Station Wagon 5 kapı,Otomatik,1.6 Hybrid,Extreme,1598 cm3,Jogger 1.6 Hybrid Extreme (7 Koltuk),Hybrid,140 HP,2024 - 2024,Otomatik,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin > Station Wagon 5 kapı > Manuel > 1.0 ECO-G > Extreme,Otomobil,2024,Dacia,Jogger,Benzin,Station Wagon 5 kapı,Manuel,1.0 ECO-G,Extreme,999 cm3,Jogger 1.0 Turbo ECO-G Extreme,Benzin,100 HP,2024 - 2024,Manuel,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin > Station Wagon 5 kapı > Manuel > 1.0 ECO-G > Extreme,Otomobil,2024,Dacia,Jogger,Benzin,Station Wagon 5 kapı,Manuel,1.0 ECO-G,Extreme,999 cm3,Jogger 1.0 Turbo ECO-G Extreme (7 Koltuk),Benzin,100 HP,2024 - 2024,Manuel,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin > Station Wagon 5 kapı > Manuel > 1.0 T > Extreme,Otomobil,2024,Dacia,Jogger,Benzin,Station Wagon 5 kapı,Manuel,1.0 T,Extreme,999 cm3,Jogger 1.0 Turbo Extreme (7 Koltuk),Benzin,110 HP,2024 - 2024,Manuel,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin & LPG > Station Wagon 5 kapı > Otomatik > 1.6 Hybrid > Extreme,Otomobil,2024,Dacia,Jogger,Benzin & LPG,Station Wagon 5 kapı,Otomatik,1.6 Hybrid,Extreme,1598 cm3,Jogger 1.6 Hybrid Extreme (7 Koltuk),Hybrid,140 HP,2024 - 2024,Otomatik,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin & LPG > Station Wagon 5 kapı > Manuel > 1.0 ECO-G > Extreme,Otomobil,2024,Dacia,Jogger,Benzin & LPG,Station Wagon 5 kapı,Manuel,1.0 ECO-G,Extreme,999 cm3,Jogger 1.0 Turbo ECO-G Extreme,Benzin & LPG,100 HP,2024 - 2024,Manuel,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin & LPG > Station Wagon 5 kapı > Manuel > 1.0 ECO-G > Extreme,Otomobil,2024,Dacia,Jogger,Benzin & LPG,Station Wagon 5 kapı,Manuel,1.0 ECO-G,Extreme,999 cm3,Jogger 1.0 Turbo ECO-G Extreme (7 Koltuk),Benzin & LPG,100 HP,2024 - 2024,Manuel,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Benzin & LPG > Station Wagon 5 kapı > Manuel > 1.0 T > Extreme,Otomobil,2024,Dacia,Jogger,Benzin & LPG,Station Wagon 5 kapı,Manuel,1.0 T,Extreme,999 cm3,Jogger 1.0 Turbo Extreme (7 Koltuk),Benzin & LPG,110 HP,2024 - 2024,Manuel,Station Wagon 5 kapı
Otomobil > 2024 > Dacia > Jogger > Hybrid > Station Wagon 5 kapı > Otomatik > 1.6 Hybrid > Extreme,Otomobil,2024,Dacia,Jogger,Hybrid,Station Wagon 5 kapı,Otomatik,1.6 Hybrid,Extreme,1598 cm3,Jogger 1.6 Hybrid Extreme (7 Koltuk),Hybrid,140 HP,2024 - 2024,Otomatik,Station Wagon 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Dizel > Hatchback 5 kapı > Otomatik > 1.5 BlueHDi > Esprit de Voyage,Otomobil,2024,DS Automobiles,DS 4,Dizel,Hatchback 5 kapı,Otomatik,1.5 BlueHDi,Esprit de Voyage,1499 cm3,DS4 1.5 BlueHDi Esprit de Voyage,Dizel,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Dizel > Hatchback 5 kapı > Otomatik > 1.5 BlueHDi > Pallas,Otomobil,2024,DS Automobiles,DS 4,Dizel,Hatchback 5 kapı,Otomatik,1.5 BlueHDi,Pallas,1499 cm3,DS4 1.5 BlueHDi Pallas,Dizel,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Dizel > Hatchback 5 kapı > Otomatik > 1.5 BlueHDi > Performance Line,Otomobil,2024,DS Automobiles,DS 4,Dizel,Hatchback 5 kapı,Otomatik,1.5 BlueHDi,Performance Line,1499 cm3,DS4 1.5 BlueHDi Performance Line,Dizel,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Benzin > Hatchback 5 kapı > Otomatik > 1.2 Puretech > Esprit de Voyage,Otomobil,2024,DS Automobiles,DS 4,Benzin,Hatchback 5 kapı,Otomatik,1.2 Puretech,Esprit de Voyage,1199 cm3,DS 4 1.2 Puretech Esprit de Voyage,Benzin,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Benzin > Hatchback 5 kapı > Otomatik > 1.2 Puretech > Pallas,Otomobil,2024,DS Automobiles,DS 4,Benzin,Hatchback 5 kapı,Otomatik,1.2 Puretech,Pallas,1199 cm3,DS 4 1.2 Puretech Pallas,Benzin,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Benzin > Hatchback 5 kapı > Otomatik > 1.2 Puretech > Performance Line,Otomobil,2024,DS Automobiles,DS 4,Benzin,Hatchback 5 kapı,Otomatik,1.2 Puretech,Performance Line,1199 cm3,DS 4 1.2 Puretech Performans Line,Benzin,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.2 Puretech > Esprit de Voyage,Otomobil,2024,DS Automobiles,DS 4,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.2 Puretech,Esprit de Voyage,1199 cm3,DS 4 1.2 Puretech Esprit de Voyage,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.2 Puretech > Pallas,Otomobil,2024,DS Automobiles,DS 4,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.2 Puretech,Pallas,1199 cm3,DS 4 1.2 Puretech Pallas,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > DS Automobiles > DS 4 > Benzin & LPG > Hatchback 5 kapı > Otomatik > 1.2 Puretech > Performance Line,Otomobil,2024,DS Automobiles,DS 4,Benzin & LPG,Hatchback 5 kapı,Otomatik,1.2 Puretech,Performance Line,1199 cm3,DS 4 1.2 Puretech Performans Line,Benzin & LPG,130 HP,2024 - 2024,Otomatik,Hatchback 5 kapı
Otomobil > 2024 > Ferrari > 296 > Benzin > Coupe 2 kapı > Otomatik > GTB,Otomobil,2024,Ferrari,296,Benzin,Coupe 2 kapı,Otomatik,GTB,,2992 cm3,296 3.0 V6 T Phev GTB,Hybrid,830 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Ferrari > 296 > Benzin > Roadster 2 kapı > Otomatik > GTS,Otomobil,2024,Ferrari,296,Benzin,Roadster 2 kapı,Otomatik,GTS,,2992 cm3,296 3.0 V6 T Phev GTS,Hybrid,830 HP,2024 - 2024,Otomatik,Roadster 2 kapı
Otomobil > 2024 > Ferrari > 296 > Benzin & LPG > Coupe 2 kapı > Otomatik > GTB,Otomobil,2024,Ferrari,296,Benzin & LPG,Coupe 2 kapı,Otomatik,GTB,,2992 cm3,296 3.0 V6 T Phev GTB,Hybrid,830 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Ferrari > 296 > Benzin & LPG > Roadster 2 kapı > Otomatik > GTS,Otomobil,2024,Ferrari,296,Benzin & LPG,Roadster 2 kapı,Otomatik,GTS,,2992 cm3,296 3.0 V6 T Phev GTS,Hybrid,830 HP,2024 - 2024,Otomatik,Roadster 2 kapı
Otomobil > 2024 > Ferrari > 296 > Hybrid > Coupe 2 kapı > Otomatik > GTB,Otomobil,2024,Ferrari,296,Hybrid,Coupe 2 kapı,Otomatik,GTB,,2992 cm3,296 3.0 V6 T Phev GTB,Hybrid,830 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Ferrari > 296 > Hybrid > Roadster 2 kapı > Otomatik > GTS,Otomobil,2024,Ferrari,296,Hybrid,Roadster 2 kapı,Otomatik,GTS,,2992 cm3,296 3.0 V6 T Phev GTS,Hybrid,830 HP,2024 - 2024,Otomatik,Roadster 2 kapı
Otomobil > 2024 > Ferrari > 812 > Benzin > Cabrio 2 kapı > Otomatik > GTS,Otomobil,2024,Ferrari,812,Benzin,Cabrio 2 kapı,Otomatik,GTS,,6496 cm3,812 6.5 V12 GTS,Benzin,800 HP,2024 - 2024,Otomatik,Cabrio 2 kapı
Otomobil > 2024 > Ferrari > 812 > Benzin & LPG > Cabrio 2 kapı > Otomatik > GTS,Otomobil,2024,Ferrari,812,Benzin & LPG,Cabrio 2 kapı,Otomatik,GTS,,6496 cm3,812 6.5 V12 GTS,Benzin & LPG,800 HP,2024 - 2024,Otomatik,Cabrio 2 kapı
Otomobil > 2024 > Ferrari > Roma > Benzin > Coupe 2 kapı > Otomatik > 3.9,Otomobil,2024,Ferrari,Roma,Benzin,Coupe 2 kapı,Otomatik,3.9,,3855 cm3,Roma 3.9 V8 DCT,Benzin,620 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Ferrari > Roma > Benzin > Cabrio 2 kapı > Otomatik > 3.9,Otomobil,2024,Ferrari,Roma,Benzin,Cabrio 2 kapı,Otomatik,3.9,,3855 cm3,Roma 3.9 V8 DCT Spider,Benzin,620 HP,2024 - 2024,Otomatik,Cabrio 2 kapı
Otomobil > 2024 > Ferrari > Roma > Benzin & LPG > Coupe 2 kapı > Otomatik > 3.9,Otomobil,2024,Ferrari,Roma,Benzin & LPG,Coupe 2 kapı,Otomatik,3.9,,3855 cm3,Roma 3.9 V8 DCT,Benzin & LPG,620 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Ferrari > Roma > Benzin & LPG > Cabrio 2 kapı > Otomatik > 3.9,Otomobil,2024,Ferrari,Roma,Benzin & LPG,Cabrio 2 kapı,Otomatik,3.9,,3855 cm3,Roma 3.9 V8 DCT Spider,Benzin & LPG,620 HP,2024 - 2024,Otomatik,Cabrio 2 kapı
Otomobil > 2024 > Ferrari > SF90 > Elektrik > Cabrio 2 kapı > Otomatik > Spider 4.0,Otomobil,2024,Ferrari,SF90,Elektrik,Cabrio 2 kapı,Otomatik,Spider 4.0,,3990 cm3,SF90 4.0 V8 Phev Spider,Hybrid,1000 HP,2024 - 2024,Otomatik,Cabrio 2 kapı
Otomobil > 2024 > Ferrari > SF90 > Benzin > Coupe 2 kapı > Otomatik > Stradale 4.0,Otomobil,2024,Ferrari,SF90,Benzin,Coupe 2 kapı,Otomatik,Stradale 4.0,,3990 cm3,SF90 4.0 V8 Phev Stradale,Hybrid,1000 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Ferrari > SF90 > Benzin & LPG > Coupe 2 kapı > Otomatik > Stradale 4.0,Otomobil,2024,Ferrari,SF90,Benzin & LPG,Coupe 2 kapı,Otomatik,Stradale 4.0,,3990 cm3,SF90 4.0 V8 Phev Stradale,Hybrid,1000 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Ferrari > SF90 > Hybrid > Cabrio 2 kapı > Otomatik > Spider 4.0,Otomobil,2024,Ferrari,SF90,Hybrid,Cabrio 2 kapı,Otomatik,Spider 4.0,,3990 cm3,SF90 4.0 V8 Phev Spider,Hybrid,1000 HP,2024 - 2024,Otomatik,Cabrio 2 kapı
Otomobil > 2024 > Ferrari > SF90 > Hybrid > Coupe 2 kapı > Otomatik > Stradale 4.0,Otomobil,2024,Ferrari,SF90,Hybrid,Coupe 2 kapı,Otomatik,Stradale 4.0,,3990 cm3,SF90 4.0 V8 Phev Stradale,Hybrid,1000 HP,2024 - 2024,Otomatik,Coupe 2 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Easy,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Easy,1598 cm3,Egea 1.6 MultiJet Easy DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Easy,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Easy,1598 cm3,Egea 1.6 MultiJet Easy GSR DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Limited,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Limited,1598 cm3,Egea 1.6 MultiJet Limited DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Limited,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Limited,1598 cm3,Egea 1.6 MultiJet Limited GSR DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Lounge,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Lounge,1598 cm3,Egea 1.6 MultiJet Lounge DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Lounge,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Lounge,1598 cm3,Egea 1.6 MultiJet Lounge GSR DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Urban,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Urban,1598 cm3,Egea 1.6 MultiJet Urban DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Otomatik > 1.6 Multijet > Urban,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Otomatik,1.6 Multijet,Urban,1598 cm3,Egea 1.6 MultiJet Urban GSR DCT,Dizel,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Manuel > 1.3 Multijet > Easy,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Manuel,1.3 Multijet,Easy,1248 cm3,Egea 1.3 MultiJet II Easy,Dizel,95 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Manuel > 1.3 Multijet > Lounge,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Manuel,1.3 Multijet,Lounge,1248 cm3,Egea 1.3 MultiJet II Lounge,Dizel,95 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Manuel > 1.3 Multijet > Urban,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Manuel,1.3 Multijet,Urban,1248 cm3,Egea 1.3 MultiJet II Urban,Dizel,95 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Manuel > 1.6 Multijet > Easy,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Manuel,1.6 Multijet,Easy,1598 cm3,Egea 1.6 MultiJet II Easy,Dizel,130 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Manuel > 1.6 Multijet > Easy,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Manuel,1.6 Multijet,Easy,1598 cm3,Egea 1.6 MultiJet II Easy GSR DCT,Dizel,130 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Dizel > Sedan 4 kapı > Manuel > 1.6 Multijet > Urban,Otomobil,2024,Fiat,Egea,Dizel,Sedan 4 kapı,Manuel,1.6 Multijet,Urban,1598 cm3,Egea 1.6 MultiJet II Urban,Dizel,130 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Benzin > Sedan 4 kapı > Otomatik > 1.5 T4 Hibrit > Easy,Otomobil,2024,Fiat,Egea,Benzin,Sedan 4 kapı,Otomatik,1.5 T4 Hibrit,Easy,1469 cm3,Egea 1.5 T4 Hibrit Easy,Hybrid,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Benzin > Sedan 4 kapı > Otomatik > 1.5 T4 Hibrit > Limited,Otomobil,2024,Fiat,Egea,Benzin,Sedan 4 kapı,Otomatik,1.5 T4 Hibrit,Limited,1469 cm3,Egea 1.5 T4 Hibrit Limited,Hybrid,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Benzin > Sedan 4 kapı > Otomatik > 1.5 T4 Hibrit > Lounge,Otomobil,2024,Fiat,Egea,Benzin,Sedan 4 kapı,Otomatik,1.5 T4 Hibrit,Lounge,1469 cm3,Egea 1.5 T4 Hibrit Lounge,Hybrid,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Benzin > Sedan 4 kapı > Otomatik > 1.5 T4 Hibrit > Urban,Otomobil,2024,Fiat,Egea,Benzin,Sedan 4 kapı,Otomatik,1.5 T4 Hibrit,Urban,1469 cm3,Egea 1.5 T4 Hibrit Urban,Hybrid,130 HP,2024 - 2024,Otomatik,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Benzin > Sedan 4 kapı > Manuel > 1.4 Fire > Easy,Otomobil,2024,Fiat,Egea,Benzin,Sedan 4 kapı,Manuel,1.4 Fire,Easy,1368 cm3,Egea 1.4 Fire Easy,Benzin,95 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Benzin > Sedan 4 kapı > Manuel > 1.4 Fire > Easy,Otomobil,2024,Fiat,Egea,Benzin,Sedan 4 kapı,Manuel,1.4 Fire,Easy,1368 cm3,Egea 1.4 Fire Easy GSR,Benzin,95 HP,2024 - 2024,Manuel,Sedan 4 kapı
Otomobil > 2024 > Fiat > Egea > Benzin > Sedan 4 kapı > Manuel > 1.4 Fire > Limited,Otomobil,2024,Fiat,Egea,Benzin,Sedan 4 kapı,Manuel,1.4 Fire,Limited,1368 cm3,Egea 1.4 Fire Limited,Benzin,95 HP,2024 - 2024,Manuel,Sedan 4 kapı
